250,대박유통,4,부산 중구 구덕로 80 1층,35.097764,129.027109
251,대박찬스,4,충북 청주시 흥덕구 가경로161번길 3 (가경동),36.629,127.43647
252,대박찬스,4,경기 남양주시 진접읍 장현로 111 1층1호,37.719808,127.183958
253,대박행운복권방,4,충남 아산시 도고면 금산리 161-21 서해안 휴게소내 편의점,36.746239,126.866734
254,대산슈퍼,4,충남 천안시 동남구 복구정3길 1,36.769901,127.250211
255,대선세무경영사무소,4,경기 안산시 상록구 석호로 170 1층,37.296885,126.850551
256,대운복권,4,경기 성남시 중원구 성남동 4159,37.432394,127.128681
257,대영당안경원,4,부산 동래구 충렬대로237번길 9 (수안동),35.201927,129.085161
258,돈벼락맞는곳,4,부산 기장군 읍내로 109,35.245232,129.216313
259,돈벼락맞는곳,4,경남 김해시 한림면 병동리 980-7번지,35.293208,128.782907
260,동행복권 시청점,4,전남 광양시 행정2길 2,34.941473,127.696401
261,둘리복권방,4,경기 시흥시 중심상가2길 12-6 한강프라자제1층101호,37.34532,126.736242
262,또와식품,4,서울 강서구 양천로 694,37.550096,126.872849
263,로또,4,경기 포천시 죽엽산로196번길 4,37.814643,127.160462
264,로또대박,4,경기 부천시 석천로177번길 11 제이클래스중동 1층 105호,37.5031911,126.7619533
265,로또 명당 가판점,4,서울 금천구 남부순환로 1390 전영수내과의원 가판,37.479831,126.905201
266,로또복권판매,4,경북 상주시 삼백로 159 (서성동),36.418948,128.161131
267,로또통신,4,"경남 김해시 함박로101번길 22 삼우빌딩104호 복권판매점	",35.234206,128.865813
268,럭키슈퍼,4,서울 용산구 후암동 27-14,37.550606,126.977377
269,버스카드판매대,4,서울 관악구 신림로 145-2,37.471396,126.93361
270,미래유통,4,전남 목포시 영산로 623,34.821047,126.420896
271,마리오슈퍼,4,경기 부천시 송내대로265번길 85 뱅뱅프라자 1층 118호,37.507364,126.753907
272,마이복권,4,인천 서구 심곡동 302번지 한국상가제1층101호,37.543132,126.678323
273,맛딱치킨,4,경기 군포시 산본동 1055 108호,37.374673,126.936132
274,명당마트,4,서울 강서구 양천로 91,37.573605,126.814059
275,명당복권,4,서울 동대문구 용두동 711-4번지 가판,37.577922,127.035795
276,버스표가판점,4,경기 안양시 동안구 호계동 1039-2번지,37.389755,126.951074
277,베스트올수성점,4,전북 정읍시 수성동 932-1,35.581711,126.854401
278,베스토아(용전2호),4,대전 동구 동서대로 1689 복합터미널서관1층59호,36.350261,127.436602
279,복권나라,4,서울 관악구 은천로 40-1,37.486001,126.939825
280,복권나라,4,충북 청주시 청원구 율봉로176번길 8-2,36.668508,127.488235
281,복권나라,4,경기 포천시 소흘읍 죽엽산로35번길 1 (이가팔리),37.8268,127.15269
282,복권나라,4,전남 여수시 교동 448-2번지 1층,34.739927,127.734326
283,복권방,4,경기 수원시 팔달구 권광로 213,37.266653,127.033262
284,복권방,4,경기 하남시 신장로 122 (신장동),37.538066,127.204805
285,복권방 담배,3,서울 도봉구 도당로 91 (방학동),37.665698,127.036951
286,복권파는집,4,경남 창원시 마산회원구 합성동 84-29번지,35.240223,128.583627
287,복돼지복권방,4,경기 화성시 3.1만세로 43,37.082797,126.818701
288,부영마트,4,서울 중랑구 상봉동 113-4 102호,37.594763,127.085675
289,부자복권방,4,전북 군산시 대명동 138-12,35.98049,126.720217
290,부흥청과식품점,4,경북 경산시 하양읍 금락리 118번지 우방3차상가,35.912422,128.815674
291,불국사명당복권,4,경북 경주시 산업로 3033,35.77651,129.298133
292,새상무복권,4,광주 서구 치평로 30 수암빌딩 1층 102호,35.149964,126.847656
293,신간판,4,서울 중구 무교로 24,37.568105,126.979481
294,신나는복권방,4,경기 파주시 문향로 51-1,37.8564815,126.785147
295,신명,4,서울 강서구 방화동로3길 1,37.562457,126.80844
296,신세계,4,제주 제주시 고마로14길 7,33.50609,126.540191
297,스포츠베팅샵,4,서울 서초구 양재동 373 104호,37.471353,127.044345
298,스카이편의점,4,경기 안양시 만안구 박달로 527,37.402767,126.91126
299,승일유통,4,충북 청주시 흥덕구 봉명동 200-14번지,36.638336,127.453757
300,소답시내버스매표소,4,경남 창원시 의창구 의안로2번길 17 가판,35.261773,128.625632
301,수퍼복권대박,4,인천 연수구 용담로 60 1층,37.4186708,126.6736032
302,서울구가-17가판,4,서울 구로구 구로동로 130-2 구로4동우체국앞가판,37.490323,126.884389
303,외동복권,4,경남 김해시 동남로49번길 83 GS25 김해대동점,35.236343,128.985962
304,우리은행금호동지점앞가판,4,서울 성동구 장터길 46,37.548156,127.020992
305,우미슈퍼,4,광주 서구 풍암동 1132 우미아파트상가118동-101호,35.126832,126.881093
306,운수대통,4,경기 수원시 권선구 호매실동 87-2,37.269016,126.958784
307,운수대통복권방,4,부산 부산진구 전포대로200번길 13,35.154627,129.06638
308,운수대통복권방,4,충남 천안시 동남구 대흥로 122 중앙시장 입구,36.800502,127.149272
309,은미복권방,4,경기 부천시 소사로794번길 6,37.526914,126.805148
310,원동슈퍼,4,충남 보령시 대천로 28,36.351153,126.597446
311,원당역복권방,4,경기 고양시 덕양구 성사동 410-7,37.653444,126.843116
312,이마트24 광안리굿-7,4,부산 수영구 광안동 158-64,35.155291,129.117687
313,이마트24 일산덕이점,4,경기 고양시 일산서구 미래로 164,37.693133,126.746904
314,이마트24 침산명성점,4,대구 북구 침산로 153 명성푸르지오 상가 103동 B2호,35.889414,128.590358
315,이삭,4,전남 목포시 남악2로 54 남악프라자A동103호,34.80995,126.455227
316,인생대역전,4,인천 계양구 임학동 10-10번지,37.545496,126.73872
317,인제복권방,4,강원 인제군 비봉로 11-1,38.0681514,128.1727766
318,아현역3번출구앞가판점,4,서울 마포구 마포대로 249 아현산업정보학교 아현역3번출구앞,37.556664,126.957058
319,안성맞춤,4,경기 안성시 안성맞춤대로 1099-1,37.011083,127.269906
320,잉크와복권방,4,충남 천안시 동남구 차돌로 84,36.802143,127.139449
321,용꿈돼지꿈복권전문점,4,강원 동해시 중앙로 234 이주민상가1층15호,37.521694,129.115031
322,여기있었네복권방,4,전북 김제시 남북로 171,35.799379,126.884551
323,엘도라도복권점문점,4,서울 광진구 용마산로 47,37.557826,127.08762
324,조례로또복권방,4,전남 순천시 봉화2길 58 조례로또복권방,34.958431,127.518122
325,장군슈퍼,4,경기 부천시 소사로 837,37.53095,126.805106
326,제일슈퍼,4,인천 연수구 동춘동 937번지 제일상가112호,37.40867,126.670828
327,제주대림점,4,제주 제주시 과원북2길 48,33.478737,126.487599
328,준,4,경기 평택시 포승읍 방림리 53-5,36.982699,126.88223
329,진성식품,4,충북 제천시 중앙로1가 115-1 1층,37.136104,128.20998
330,차부상회,4,경기 김포시 통진읍 조강로 50,37.690367,126.600339
